LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CAN,UNEMP,TOT,PC_LF,A,1981,7.633333,
CAN,UNEMP,TOT,PC_LF,A,1982,11.03333,
CAN,UNEMP,TOT,PC_LF,A,1983,12.03333,
CAN,UNEMP,TOT,PC_LF,A,1984,11.35,
CAN,UNEMP,TOT,PC_LF,A,1985,10.66667,
CAN,UNEMP,TOT,PC_LF,A,1986,9.675,
CAN,UNEMP,TOT,PC_LF,A,1987,8.833333,
CAN,UNEMP,TOT,PC_LF,A,1988,7.766667,
CAN,UNEMP,TOT,PC_LF,A,1989,7.566667,
CAN,UNEMP,TOT,PC_LF,A,1990,8.15,
CAN,UNEMP,TOT,PC_LF,A,1991,10.325,
CAN,UNEMP,TOT,PC_LF,A,1992,11.19167,
CAN,UNEMP,TOT,PC_LF,A,1993,11.4,
CAN,UNEMP,TOT,PC_LF,A,1994,10.41667,
CAN,UNEMP,TOT,PC_LF,A,1995,9.508333,
CAN,UNEMP,TOT,PC_LF,A,1996,9.608334,
CAN,UNEMP,TOT,PC_LF,A,1997,9.116667,
CAN,UNEMP,TOT,PC_LF,A,1998,8.283334,
CAN,UNEMP,TOT,PC_LF,A,1999,7.591667,
CAN,UNEMP,TOT,PC_LF,A,2000,6.816667,
CAN,UNEMP,TOT,PC_LF,A,2001,7.216667,
CAN,UNEMP,TOT,PC_LF,A,2002,7.675,
CAN,UNEMP,TOT,PC_LF,A,2003,7.575,
CAN,UNEMP,TOT,PC_LF,A,2004,7.191667,
CAN,UNEMP,TOT,PC_LF,A,2005,6.758333,
CAN,UNEMP,TOT,PC_LF,A,2006,6.333333,
CAN,UNEMP,TOT,PC_LF,A,2007,6.05,
CAN,UNEMP,TOT,PC_LF,A,2008,6.141667,
CAN,UNEMP,TOT,PC_LF,A,2009,8.35,
CAN,UNEMP,TOT,PC_LF,A,2010,8.058333,
CAN,UNEMP,TOT,PC_LF,A,2011,7.525,
CAN,UNEMP,TOT,PC_LF,A,2012,7.291667,
CAN,UNEMP,TOT,PC_LF,A,2013,7.083333,
CAN,UNEMP,TOT,PC_LF,A,2014,6.908333,
CAN,UNEMP,TOT,PC_LF,A,2015,6.908333,
CAN,UNEMP,TOT,PC_LF,A,2016,6.991667,
CAN,UNEMP,TOT,PC_LF,A,2017,6.341667,
CAN,UNEMP,TOT,PC_LF,A,2018,5.833333,
CAN,UNEMP,TOT,PC_LF,A,2019,5.658333,
CAN,UNEMP,WOMEN,PC_LF,A,1956,1.925397,
CAN,UNEMP,WOMEN,PC_LF,A,1957,2.316048,
CAN,UNEMP,WOMEN,PC_LF,A,1958,3.634922,
CAN,UNEMP,WOMEN,PC_LF,A,1959,3.030614,
CAN,UNEMP,WOMEN,PC_LF,A,1960,3.616158,
CAN,UNEMP,WOMEN,PC_LF,A,1961,3.752613,
CAN,UNEMP,WOMEN,PC_LF,A,1962,3.318871,
CAN,UNEMP,WOMEN,PC_LF,A,1963,3.335227,
CAN,UNEMP,WOMEN,PC_LF,A,1964,3.130731,
CAN,UNEMP,WOMEN,PC_LF,A,1965,2.718689,
CAN,UNEMP,WOMEN,PC_LF,A,1966,3.393329,
CAN,UNEMP,WOMEN,PC_LF,A,1967,3.739736,
CAN,UNEMP,WOMEN,PC_LF,A,1968,4.37063,
CAN,UNEMP,WOMEN,PC_LF,A,1969,4.655641,
CAN,UNEMP,WOMEN,PC_LF,A,1970,5.800188,
CAN,UNEMP,WOMEN,PC_LF,A,1971,6.634489,
CAN,UNEMP,WOMEN,PC_LF,A,1972,6.972113,
CAN,UNEMP,WOMEN,PC_LF,A,1973,6.681097,
CAN,UNEMP,WOMEN,PC_LF,A,1974,6.358829,
CAN,UNEMP,WOMEN,PC_LF,A,1975,8.121967,B
CAN,UNEMP,WOMEN,PC_LF,A,1976,8.183333,
CAN,UNEMP,WOMEN,PC_LF,A,1977,9.166667,
CAN,UNEMP,WOMEN,PC_LF,A,1978,9.55,
CAN,UNEMP,WOMEN,PC_LF,A,1979,8.7,
CAN,UNEMP,WOMEN,PC_LF,A,1980,8.333333,
CAN,UNEMP,WOMEN,PC_LF,A,1981,8.266666,
CAN,UNEMP,WOMEN,PC_LF,A,1982,10.725,
CAN,UNEMP,WOMEN,PC_LF,A,1983,11.58333,
CAN,UNEMP,WOMEN,PC_LF,A,1984,11.3,
CAN,UNEMP,WOMEN,PC_LF,A,1985,10.68333,
CAN,UNEMP,WOMEN,PC_LF,A,1986,9.858334,
CAN,UNEMP,WOMEN,PC_LF,A,1987,9.208333,
CAN,UNEMP,WOMEN,PC_LF,A,1988,8.191667,
CAN,UNEMP,WOMEN,PC_LF,A,1989,7.758333,
CAN,UNEMP,WOMEN,PC_LF,A,1990,8.083333,
CAN,UNEMP,WOMEN,PC_LF,A,1991,9.691667,
CAN,UNEMP,WOMEN,PC_LF,A,1992,10.18333,
CAN,UNEMP,WOMEN,PC_LF,A,1993,10.66667,
CAN,UNEMP,WOMEN,PC_LF,A,1994,9.8,
CAN,UNEMP,WOMEN,PC_LF,A,1995,9.116667,
CAN,UNEMP,WOMEN,PC_LF,A,1996,9.3,
CAN,UNEMP,WOMEN,PC_LF,A,1997,8.9,
CAN,UNEMP,WOMEN,PC_LF,A,1998,7.983333,
CAN,UNEMP,WOMEN,PC_LF,A,1999,7.283333,
CAN,UNEMP,WOMEN,PC_LF,A,2000,6.683333,
CAN,UNEMP,WOMEN,PC_LF,A,2001,6.866667,
CAN,UNEMP,WOMEN,PC_LF,A,2002,7.133333,
CAN,UNEMP,WOMEN,PC_LF,A,2003,7.141667,
CAN,UNEMP,WOMEN,PC_LF,A,2004,6.85,
CAN,UNEMP,WOMEN,PC_LF,A,2005,6.466667,
CAN,UNEMP,WOMEN,PC_LF,A,2006,6.083333,
CAN,UNEMP,WOMEN,PC_LF,A,2007,5.65,
CAN,UNEMP,WOMEN,PC_LF,A,2008,5.641667,
CAN,UNEMP,WOMEN,PC_LF,A,2009,7,
CAN,UNEMP,WOMEN,PC_LF,A,2010,7.241667,
CAN,UNEMP,WOMEN,PC_LF,A,2011,7.016667,
CAN,UNEMP,WOMEN,PC_LF,A,2012,6.808333,
CAN,UNEMP,WOMEN,PC_LF,A,2013,6.583333,
CAN,UNEMP,WOMEN,PC_LF,A,2014,6.391667,
CAN,UNEMP,WOMEN,PC_LF,A,2015,6.283333,
CAN,UNEMP,WOMEN,PC_LF,A,2016,6.241667,
CAN,UNEMP,WOMEN,PC_LF,A,2017,5.85,
CAN,UNEMP,WOMEN,PC_LF,A,2018,5.5,
CAN,UNEMP,WOMEN,PC_LF,A,2019,5.258333,
CZE,UNEMP,MEN,PC_LF,A,1998,5.087793,
CZE,UNEMP,MEN,PC_LF,A,1999,7.37139,
CZE,UNEMP,MEN,PC_LF,A,2000,7.438631,
CZE,UNEMP,MEN,PC_LF,A,2001,6.806708,
CZE,UNEMP,MEN,PC_LF,A,2002,5.943411,
CZE,UNEMP,MEN,PC_LF,A,2003,6.15574,
CZE,UNEMP,MEN,PC_LF,A,2004,7.066153,B
CZE,UNEMP,MEN,PC_LF,A,2005,6.456149,
CZE,UNEMP,MEN,PC_LF,A,2006,5.814707,
CZE,UNEMP,MEN,PC_LF,A,2007,4.224425,
CZE,UNEMP,MEN,PC_LF,A,2008,3.460107,
CZE,UNEMP,MEN,PC_LF,A,2009,5.844887,
CZE,UNEMP,MEN,PC_LF,A,2010,6.383867,B
CZE,UNEMP,MEN,PC_LF,A,2011,5.798398,
CZE,UNEMP,MEN,PC_LF,A,2012,6.023568,
CZE,UNEMP,MEN,PC_LF,A,2013,5.90281,
CZE,UNEMP,MEN,PC_LF,A,2014,5.099848,
CZE,UNEMP,MEN,PC_LF,A,2015,4.233178,
CZE,UNEMP,MEN,PC_LF,A,2016,3.379693,
CZE,UNEMP,MEN,PC_LF,A,2017,2.338037,
CZE,UNEMP,MEN,PC_LF,A,2018,1.791738,
CZE,UNEMP,MEN,PC_LF,A,2019,1.722697,
CZE,UNEMP,TOT,PC_LF,A,1998,6.476871,
CZE,UNEMP,TOT,PC_LF,A,1999,8.755593,
CZE,UNEMP,TOT,PC_LF,A,2000,8.823602,
CZE,UNEMP,TOT,PC_LF,A,2001,8.165375,
CZE,UNEMP,TOT,PC_LF,A,2002,7.313614,
CZE,UNEMP,TOT,PC_LF,A,2003,7.812037,
CZE,UNEMP,TOT,PC_LF,A,2004,8.322025,B
CZE,UNEMP,TOT,PC_LF,A,2005,7.928005,
CZE,UNEMP,TOT,PC_LF,A,2006,7.148034,
CZE,UNEMP,TOT,PC_LF,A,2007,5.321516,
CZE,UNEMP,TOT,PC_LF,A,2008,4.392356,
CZE,UNEMP,TOT,PC_LF,A,2009,6.658732,
CZE,UNEMP,TOT,PC_LF,A,2010,7.279707,B
CZE,UNEMP,TOT,PC_LF,A,2011,6.711369,
CZE,UNEMP,TOT,PC_LF,A,2012,6.977849,
CZE,UNEMP,TOT,PC_LF,A,2013,6.953799,
CZE,UNEMP,TOT,PC_LF,A,2014,6.109115,
CZE,UNEMP,TOT,PC_LF,A,2015,5.046221,
CZE,UNEMP,TOT,PC_LF,A,2016,3.952049,
CZE,UNEMP,TOT,PC_LF,A,2017,2.890817,
CZE,UNEMP,TOT,PC_LF,A,2018,2.243518,
CZE,UNEMP,TOT,PC_LF,A,2019,2.013895,
CZE,UNEMP,WOMEN,PC_LF,A,1998,8.206016,
CZE,UNEMP,WOMEN,PC_LF,A,1999,10.46588,
CZE,UNEMP,WOMEN,PC_LF,A,2000,10.53276,
CZE,UNEMP,WOMEN,PC_LF,A,2001,9.850291,
CZE,UNEMP,WOMEN,PC_LF,A,2002,9.023862,
CZE,UNEMP,WOMEN,PC_LF,A,2003,9.874475,
CZE,UNEMP,WOMEN,PC_LF,A,2004,9.900455,B
CZE,UNEMP,WOMEN,PC_LF,A,2005,9.791066,
CZE,UNEMP,WOMEN,PC_LF,A,2006,8.843899,
CZE,UNEMP,WOMEN,PC_LF,A,2007,6.736985,
CZE,UNEMP,WOMEN,PC_LF,A,2008,5.612379,
CZE,UNEMP,WOMEN,PC_LF,A,2009,7.72578,
CZE,UNEMP,WOMEN,PC_LF,A,2010,8.455629,B
CZE,UNEMP,WOMEN,PC_LF,A,2011,7.894747,
CZE,UNEMP,WOMEN,PC_LF,A,2012,8.203939,
CZE,UNEMP,WOMEN,PC_LF,A,2013,8.288026,
CZE,UNEMP,WOMEN,PC_LF,A,2014,7.395571,
CZE,UNEMP,WOMEN,PC_LF,A,2015,6.07447,
CZE,UNEMP,WOMEN,PC_LF,A,2016,4.67356,
CZE,UNEMP,WOMEN,PC_LF,A,2017,3.580901,
CZE,UNEMP,WOMEN,PC_LF,A,2018,2.804793,
CZE,UNEMP,WOMEN,PC_LF,A,2019,2.376668,
DNK,UNEMP,MEN,PC_LF,A,1995,6.141175,
DNK,UNEMP,MEN,PC_LF,A,1996,5.785259,
DNK,UNEMP,MEN,PC_LF,A,1997,4.910061,
DNK,UNEMP,MEN,PC_LF,A,1998,4.555229,B
DNK,UNEMP,MEN,PC_LF,A,1999,4.74885,
DNK,UNEMP,MEN,PC_LF,A,2000,4.08197,
DNK,UNEMP,MEN,PC_LF,A,2001,4.184849,
DNK,UNEMP,MEN,PC_LF,A,2002,4.250882,
DNK,UNEMP,MEN,PC_LF,A,2003,4.835697,
DNK,UNEMP,MEN,PC_LF,A,2004,5.079931,B
DNK,UNEMP,MEN,PC_LF,A,2005,4.434937,
DNK,UNEMP,MEN,PC_LF,A,2006,3.334918,
DNK,UNEMP,MEN,PC_LF,A,2007,3.44599,B
DNK,UNEMP,MEN,PC_LF,A,2008,3.338479,
DNK,UNEMP,MEN,PC_LF,A,2009,7.071188,
DNK,UNEMP,MEN,PC_LF,A,2010,8.620202,
DNK,UNEMP,MEN,PC_LF,A,2011,7.902107,
DNK,UNEMP,MEN,PC_LF,A,2012,7.805448,
DNK,UNEMP,MEN,PC_LF,A,2013,7.117464,
DNK,UNEMP,MEN,PC_LF,A,2014,6.734088,
DNK,UNEMP,MEN,PC_LF,A,2015,6.059143,B
DNK,UNEMP,MEN,PC_LF,A,2016,5.642581,B
DNK,UNEMP,MEN,PC_LF,A,2017,5.638452,
DNK,UNEMP,MEN,PC_LF,A,2018,4.941623,
DNK,UNEMP,MEN,PC_LF,A,2019,4.797517,
DNK,UNEMP,TOT,PC_LF,A,1995,7.09748,
DNK,UNEMP,TOT,PC_LF,A,1996,6.903341,
DNK,UNEMP,TOT,PC_LF,A,1997,6.157914,
DNK,UNEMP,TOT,PC_LF,A,1998,5.536391,B
DNK,UNEMP,TOT,PC_LF,A,1999,5.586067,
DNK,UNEMP,TOT,PC_LF,A,2000,4.625956,
DNK,UNEMP,TOT,PC_LF,A,2001,4.606088,
DNK,UNEMP,TOT,PC_LF,A,2002,4.586689,
DNK,UNEMP,TOT,PC_LF,A,2003,5.406289,
DNK,UNEMP,TOT,PC_LF,A,2004,5.507644,B
DNK,UNEMP,TOT,PC_LF,A,2005,4.830782,
DNK,UNEMP,TOT,PC_LF,A,2006,3.898582,
DNK,UNEMP,TOT,PC_LF,A,2007,3.79897,B
DNK,UNEMP,TOT,PC_LF,A,2008,3.683691,
DNK,UNEMP,TOT,PC_LF,A,2009,6.411551,
DNK,UNEMP,TOT,PC_LF,A,2010,7.747934,
DNK,UNEMP,TOT,PC_LF,A,2011,7.769598,
DNK,UNEMP,TOT,PC_LF,A,2012,7.797653,
DNK,UNEMP,TOT,PC_LF,A,2013,7.382339,
DNK,UNEMP,TOT,PC_LF,A,2014,6.927884,
DNK,UNEMP,TOT,PC_LF,A,2015,6.278275,B
DNK,UNEMP,TOT,PC_LF,A,2016,5.988536,B
DNK,UNEMP,TOT,PC_LF,A,2017,5.833254,
DNK,UNEMP,TOT,PC_LF,A,2018,5.132677,
DNK,UNEMP,TOT,PC_LF,A,2019,5.017985,
DNK,UNEMP,WOMEN,PC_LF,A,1995,8.234881,
DNK,UNEMP,WOMEN,PC_LF,A,1996,8.199455,
DNK,UNEMP,WOMEN,PC_LF,A,1997,7.628429,
DNK,UNEMP,WOMEN,PC_LF,A,1998,6.655323,B
DNK,UNEMP,WOMEN,PC_LF,A,1999,6.544346,
DNK,UNEMP,WOMEN,PC_LF,A,2000,5.248982,
DNK,UNEMP,WOMEN,PC_LF,A,2001,5.084357,
DNK,UNEMP,WOMEN,PC_LF,A,2002,4.97056,
DNK,UNEMP,WOMEN,PC_LF,A,2003,6.063152,
DNK,UNEMP,WOMEN,PC_LF,A,2004,5.992605,B
DNK,UNEMP,WOMEN,PC_LF,A,2005,5.280856,
DNK,UNEMP,WOMEN,PC_LF,A,2006,4.532256,
DNK,UNEMP,WOMEN,PC_LF,A,2007,4.195536,B
DNK,UNEMP,WOMEN,PC_LF,A,2008,4.073081,
DNK,UNEMP,WOMEN,PC_LF,A,2009,5.671318,
DNK,UNEMP,WOMEN,PC_LF,A,2010,6.762919,
DNK,UNEMP,WOMEN,PC_LF,A,2011,7.621317,
DNK,UNEMP,WOMEN,PC_LF,A,2012,7.789069,
DNK,UNEMP,WOMEN,PC_LF,A,2013,7.674606,
DNK,UNEMP,WOMEN,PC_LF,A,2014,7.144554,
DNK,UNEMP,WOMEN,PC_LF,A,2015,6.527461,B
DNK,UNEMP,WOMEN,PC_LF,A,2016,6.379832,B
DNK,UNEMP,WOMEN,PC_LF,A,2017,6.053493,
DNK,UNEMP,WOMEN,PC_LF,A,2018,5.344785,
DNK,UNEMP,WOMEN,PC_LF,A,2019,5.270076,
FIN,UNEMP,MEN,PC_LF,A,1998,10.95677,B
FIN,UNEMP,MEN,PC_LF,A,1999,9.761725,B
FIN,UNEMP,MEN,PC_LF,A,2000,9.090513,B
FIN,UNEMP,MEN,PC_LF,A,2001,8.623691,
FIN,UNEMP,MEN,PC_LF,A,2002,9.113412,
FIN,UNEMP,MEN,PC_LF,A,2003,9.162235,
FIN,UNEMP,MEN,PC_LF,A,2004,8.730378,B
FIN,UNEMP,MEN,PC_LF,A,2005,8.167009,
FIN,UNEMP,MEN,PC_LF,A,2006,7.37941,
FIN,UNEMP,MEN,PC_LF,A,2007,6.540954,B
FIN,UNEMP,MEN,PC_LF,A,2008,6.066265,
FIN,UNEMP,MEN,PC_LF,A,2009,8.871171,
FIN,UNEMP,MEN,PC_LF,A,2010,9.088767,
FIN,UNEMP,MEN,PC_LF,A,2011,8.397774,
FIN,UNEMP,MEN,PC_LF,A,2012,8.276085,
FIN,UNEMP,MEN,PC_LF,A,2013,8.816941,
FIN,UNEMP,MEN,PC_LF,A,2014,9.321935,
FIN,UNEMP,MEN,PC_LF,A,2015,9.869121,
FIN,UNEMP,MEN,PC_LF,A,2016,9.033309,
FIN,UNEMP,MEN,PC_LF,A,2017,8.872712,
FIN,UNEMP,MEN,PC_LF,A,2018,7.421276,
FIN,UNEMP,TOT,PC_LF,A,1998,11.41814,B
FIN,UNEMP,TOT,PC_LF,A,1999,10.21153,B
FIN,UNEMP,TOT,PC_LF,A,2000,9.800185,B
FIN,UNEMP,TOT,PC_LF,A,2001,9.121559,
FIN,UNEMP,TOT,PC_LF,A,2002,9.081173,
FIN,UNEMP,TOT,PC_LF,A,2003,9.016909,
FIN,UNEMP,TOT,PC_LF,A,2004,8.816031,B
FIN,UNEMP,TOT,PC_LF,A,2005,8.37867,
FIN,UNEMP,TOT,PC_LF,A,2006,7.714881,
FIN,UNEMP,TOT,PC_LF,A,2007,6.853993,B
FIN,UNEMP,TOT,PC_LF,A,2008,6.362757,
FIN,UNEMP,TOT,PC_LF,A,2009,8.237782,
FIN,UNEMP,TOT,PC_LF,A,2010,8.386981,
FIN,UNEMP,TOT,PC_LF,A,2011,7.774969,
FIN,UNEMP,TOT,PC_LF,A,2012,7.68181,
FIN,UNEMP,TOT,PC_LF,A,2013,8.186392,
FIN,UNEMP,TOT,PC_LF,A,2014,8.657802,
FIN,UNEMP,TOT,PC_LF,A,2015,9.367311,
FIN,UNEMP,TOT,PC_LF,A,2016,8.811286,
FIN,UNEMP,TOT,PC_LF,A,2017,8.63445,
FIN,UNEMP,TOT,PC_LF,A,2018,7.357432,
FIN,UNEMP,WOMEN,PC_LF,A,1998,11.92805,B
FIN,UNEMP,WOMEN,PC_LF,A,1999,10.70334,B
FIN,UNEMP,WOMEN,PC_LF,A,2000,10.57638,B
FIN,UNEMP,WOMEN,PC_LF,A,2001,9.665298,
FIN,UNEMP,WOMEN,PC_LF,A,2002,9.046747,
FIN,UNEMP,WOMEN,PC_LF,A,2003,8.865559,
FIN,UNEMP,WOMEN,PC_LF,A,2004,8.908609,B
FIN,UNEMP,WOMEN,PC_LF,A,2005,8.606185,
FIN,UNEMP,WOMEN,PC_LF,A,2006,8.074611,
FIN,UNEMP,WOMEN,PC_LF,A,2007,7.187672,B
FIN,UNEMP,WOMEN,PC_LF,A,2008,6.685288,
FIN,UNEMP,WOMEN,PC_LF,A,2009,7.562925,
FIN,UNEMP,WOMEN,PC_LF,A,2010,7.630409,
FIN,UNEMP,WOMEN,PC_LF,A,2011,7.099534,
FIN,UNEMP,WOMEN,PC_LF,A,2012,7.048652,
FIN,UNEMP,WOMEN,PC_LF,A,2013,7.512559,
FIN,UNEMP,WOMEN,PC_LF,A,2014,7.948694,
FIN,UNEMP,WOMEN,PC_LF,A,2015,8.832182,
FIN,UNEMP,WOMEN,PC_LF,A,2016,8.57287,
FIN,UNEMP,WOMEN,PC_LF,A,2017,8.380827,
FIN,UNEMP,WOMEN,PC_LF,A,2018,7.289299,
FRA,UNEMP,MEN,PC_LF,A,2003,7.396036,
FRA,UNEMP,MEN,PC_LF,A,2004,7.754561,B
FRA,UNEMP,MEN,PC_LF,A,2005,7.808259,
FRA,UNEMP,MEN,PC_LF,A,2006,7.859801,
FRA,UNEMP,MEN,PC_LF,A,2007,7.272971,
FRA,UNEMP,MEN,PC_LF,A,2008,6.722411,
FRA,UNEMP,MEN,PC_LF,A,2009,8.675886,
FRA,UNEMP,MEN,PC_LF,A,2010,8.694904,
FRA,UNEMP,MEN,PC_LF,A,2011,8.533685,
FRA,UNEMP,MEN,PC_LF,A,2012,9.43752,
FRA,UNEMP,MEN,PC_LF,A,2013,10.04169,B
FRA,UNEMP,MEN,PC_LF,A,2014,10.53438,
FRA,UNEMP,MEN,PC_LF,A,2015,10.77,
FRA,UNEMP,MEN,PC_LF,A,2016,10.22373,
FRA,UNEMP,MEN,PC_LF,A,2017,9.442865,
FRA,UNEMP,MEN,PC_LF,A,2018,8.987396,
FRA,UNEMP,MEN,PC_LF,A,2019,8.504076,
FRA,UNEMP,TOT,PC_LF,A,2003,8.099563,
FRA,UNEMP,TOT,PC_LF,A,2004,8.468398,B
FRA,UNEMP,TOT,PC_LF,A,2005,8.493855,
FRA,UNEMP,TOT,PC_LF,A,2006,8.449007,
FRA,UNEMP,TOT,PC_LF,A,2007,7.658579,
FRA,UNEMP,TOT,PC_LF,A,2008,7.062972,
FRA,UNEMP,TOT,PC_LF,A,2009,8.735972,
FRA,UNEMP,TOT,PC_LF,A,2010,8.871792,
FRA,UNEMP,TOT,PC_LF,A,2011,8.811044,
FRA,UNEMP,TOT,PC_LF,A,2012,9.399351,
FRA,UNEMP,TOT,PC_LF,A,2013,9.921325,B
FRA,UNEMP,TOT,PC_LF,A,2014,10.29171,
FRA,UNEMP,TOT,PC_LF,A,2015,10.35453,
FRA,UNEMP,TOT,PC_LF,A,2016,10.03868,
FRA,UNEMP,TOT,PC_LF,A,2017,9.406466,
FRA,UNEMP,TOT,PC_LF,A,2018,9.016774,
FRA,UNEMP,TOT,PC_LF,A,2019,8.443416,
FRA,UNEMP,WOMEN,PC_LF,A,2003,8.907852,
FRA,UNEMP,WOMEN,PC_LF,A,2004,9.283252,B
FRA,UNEMP,WOMEN,PC_LF,A,2005,9.269496,
FRA,UNEMP,WOMEN,PC_LF,A,2006,9.112157,
FRA,UNEMP,WOMEN,PC_LF,A,2007,8.088249,
FRA,UNEMP,WOMEN,PC_LF,A,2008,7.441447,
FRA,UNEMP,WOMEN,PC_LF,A,2009,8.802268,
FRA,UNEMP,WOMEN,PC_LF,A,2010,9.066292,
FRA,UNEMP,WOMEN,PC_LF,A,2011,9.116116,
FRA,UNEMP,WOMEN,PC_LF,A,2012,9.357384,
FRA,UNEMP,WOMEN,PC_LF,A,2013,9.789412,B
FRA,UNEMP,WOMEN,PC_LF,A,2014,10.02918,
FRA,UNEMP,WOMEN,PC_LF,A,2015,9.906229,
FRA,UNEMP,WOMEN,PC_LF,A,2016,9.839479,
FRA,UNEMP,WOMEN,PC_LF,A,2017,9.367135,
FRA,UNEMP,WOMEN,PC_LF,A,2018,9.047928,
FRA,UNEMP,WOMEN,PC_LF,A,2019,8.378796,
DEU,UNEMP,MEN,PC_LF,A,1962,0.4709571,E
DEU,UNEMP,MEN,PC_LF,A,1963,0.5945061,E
DEU,UNEMP,MEN,PC_LF,A,1964,0.5237342,E
DEU,UNEMP,MEN,PC_LF,A,1965,0.4796323,E
DEU,UNEMP,MEN,PC_LF,A,1966,0.5272548,E
DEU,UNEMP,MEN,PC_LF,A,1967,1.536626,E
DEU,UNEMP,MEN,PC_LF,A,1968,1.088382,E
DEU,UNEMP,MEN,PC_LF,A,1969,0.5707509,E
DEU,UNEMP,MEN,PC_LF,A,1970,0.4201826,E
DEU,UNEMP,MEN,PC_LF,A,1971,0.4533421,E
DEU,UNEMP,MEN,PC_LF,A,1972,0.6386875,E
DEU,UNEMP,MEN,PC_LF,A,1973,0.6781968,E
DEU,UNEMP,MEN,PC_LF,A,1974,1.480462,E
DEU,UNEMP,MEN,PC_LF,A,1975,2.871281,E
DEU,UNEMP,MEN,PC_LF,A,1976,2.645682,E
DEU,UNEMP,MEN,PC_LF,A,1977,2.424629,E
DEU,UNEMP,MEN,PC_LF,A,1978,2.278811,E
DEU,UNEMP,MEN,PC_LF,A,1979,1.928282,E
DEU,UNEMP,MEN,PC_LF,A,1980,1.959415,E
DEU,UNEMP,MEN,PC_LF,A,1981,2.988632,E
DEU,UNEMP,MEN,PC_LF,A,1982,4.663365,E
DEU,UNEMP,MEN,PC_LF,A,1983,5.81222,E
DEU,UNEMP,MEN,PC_LF,A,1984,5.837461,E
DEU,UNEMP,MEN,PC_LF,A,1985,5.861412,E
DEU,UNEMP,MEN,PC_LF,A,1986,5.452956,E
DEU,UNEMP,MEN,PC_LF,A,1987,5.467031,E
DEU,UNEMP,MEN,PC_LF,A,1988,5.204782,E
DEU,UNEMP,MEN,PC_LF,A,1991,4.598608,
DEU,UNEMP,MEN,PC_LF,A,1992,5.460546,
DEU,UNEMP,MEN,PC_LF,A,1993,6.738936,
DEU,UNEMP,MEN,PC_LF,A,1994,7.318744,
DEU,UNEMP,MEN,PC_LF,A,1995,7.281662,
DEU,UNEMP,MEN,PC_LF,A,1996,8.443024,
DEU,UNEMP,MEN,PC_LF,A,1997,9.379876,
DEU,UNEMP,MEN,PC_LF,A,1998,8.863481,B
DEU,UNEMP,MEN,PC_LF,A,1999,8.060893,
DEU,UNEMP,MEN,PC_LF,A,2000,7.503546,
DEU,UNEMP,MEN,PC_LF,A,2001,7.755203,
DEU,UNEMP,MEN,PC_LF,A,2002,8.833956,
DEU,UNEMP,MEN,PC_LF,A,2003,9.989257,
DEU,UNEMP,MEN,PC_LF,A,2004,10.20189,B
DEU,UNEMP,MEN,PC_LF,A,2005,11.39627,
DEU,UNEMP,MEN,PC_LF,A,2006,10.31725,
DEU,UNEMP,MEN,PC_LF,A,2007,8.548457,
DEU,UNEMP,MEN,PC_LF,A,2008,7.424746,
DEU,UNEMP,MEN,PC_LF,A,2009,8.104537,B
DEU,UNEMP,MEN,PC_LF,A,2010,7.367621,B
DEU,UNEMP,MEN,PC_LF,A,2011,6.037162,
DEU,UNEMP,MEN,PC_LF,A,2012,5.55437,
DEU,UNEMP,MEN,PC_LF,A,2013,5.505188,
DEU,UNEMP,MEN,PC_LF,A,2014,5.285421,
DEU,UNEMP,MEN,PC_LF,A,2015,4.975602,
DEU,UNEMP,MEN,PC_LF,A,2016,4.452025,
DEU,UNEMP,MEN,PC_LF,A,2017,4.118648,
DEU,UNEMP,MEN,PC_LF,A,2018,3.792969,
DEU,UNEMP,MEN,PC_LF,A,2019,3.497849,
DEU,UNEMP,TOT,PC_LF,A,1962,0.4483673,E
DEU,UNEMP,TOT,PC_LF,A,1963,0.5358563,E
DEU,UNEMP,TOT,PC_LF,A,1964,0.4890992,E
DEU,UNEMP,TOT,PC_LF,A,1965,0.4244338,E
DEU,UNEMP,TOT,PC_LF,A,1966,0.4658349,E
DEU,UNEMP,TOT,PC_LF,A,1967,1.349086,E
DEU,UNEMP,TOT,PC_LF,A,1968,0.9567447,E
DEU,UNEMP,TOT,PC_LF,A,1969,0.5239989,E
DEU,UNEMP,TOT,PC_LF,A,1970,0.4315552,E
DEU,UNEMP,TOT,PC_LF,A,1971,0.53307,E
DEU,UNEMP,TOT,PC_LF,A,1972,0.7095753,E
DEU,UNEMP,TOT,PC_LF,A,1973,0.7813607,E
DEU,UNEMP,TOT,PC_LF,A,1974,1.666524,E
DEU,UNEMP,TOT,PC_LF,A,1975,3.103751,E
DEU,UNEMP,TOT,PC_LF,A,1976,3.090683,E
DEU,UNEMP,TOT,PC_LF,A,1977,3.009056,E
DEU,UNEMP,TOT,PC_LF,A,1978,2.889838,E
DEU,UNEMP,TOT,PC_LF,A,1979,2.528004,E
DEU,UNEMP,TOT,PC_LF,A,1980,2.469315,E
DEU,UNEMP,TOT,PC_LF,A,1981,3.487885,E
DEU,UNEMP,TOT,PC_LF,A,1982,4.983604,E
DEU,UNEMP,TOT,PC_LF,A,1983,6.13138,E
DEU,UNEMP,TOT,PC_LF,A,1984,6.139421,E
